id,price,speed,hd,ram,screen,cores,cd,laptop,trend
1298,3356,38,7,20,17,26,yes,no,5
1299,1153,16,24,14,13,6,no,yes,2
1300,577,15,8,2,11,8,no,yes,1
1301,3591,35,7,28,21,20,no,no,4
1302,2555,23,20,6,23,26,no,no,5
1303,2256,15,8,6,21,12,yes,no,2
1304,1198,18,20,14,12,10,no,yes,1
1305,648,17,8,6,12,8,yes,no,1
1306,3676,33,7,20,21,20,yes,no,4
1307,665,23,20,10,11,10,no,yes,2
1308,921,15,24,6,13,8,no,yes,1
1309,1838,22,16,6,23,6,no,no,1
1310,2208,21,20,10,17,12,yes,no,1
1311,3820,36,7,48,19,22,yes,no,4
1312,2308,18,24,14,17,24,yes,no,5
1313,3402,39,7,24,21,26,no,no,4
1314,1089,20,20,10,13,6,no,yes,2
1315,2816,18,8,2,15,26,yes,no,5
1316,2759,22,16,2,23,30,no,no,4
1317,2015,16,12,10,19,12,no,no,2
1318,2623,19,8,10,19,18,no,no,5
1319,2238,16,20,14,23,18,no,no,5
1320,1989,18,8,10,19,8,no,no,1
1321,1971,21,24,10,23,8,no,no,1
1322,2584,15,16,2,19,28,yes,no,5
1323,4131,30,3,60,23,22,no,no,5
1324,2299,20,12,10,17,26,no,no,5
1325,3414,36,5,40,15,12,no,no,1
1326,3246,32,1,32,19,26,no,no,5
1327,2152,20,28,14,21,14,yes,no,2
1328,932,24,16,6,13,8,yes,no,1
1329,4132,33,5,36,17,22,yes,no,4
1330,3858,38,7,60,19,20,no,no,4
1331,1935,24,12,6,19,6,no,no,2
1332,1819,22,28,14,23,8,no,no,2
1333,1053,22,28,2,11,6,no,yes,1
1334,1819,18,20,2,23,4,no,no,1
1335,1072,24,28,2,11,6,yes,no,1
1336,3578,35,5,28,21,20,no,no,4
1337,1894,19,8,6,19,4,no,no,2
1338,3190,34,7,24,15,24,no,no,4
1339,1643,21,28,14,23,6,no,no,1
1340,519,22,8,10,11,4,no,yes,2
1341,4188,32,1,48,21,30,yes,no,5
1342,1903,18,28,2,19,8,no,no,2
1343,945,16,28,2,11,6,no,yes,1
1344,2046,19,12,2,21,18,no,no,5
1345,1333,23,28,14,17,6,no,no,2
1346,2803,18,8,2,19,20,no,no,4
1347,3268,31,7,56,23,28,yes,no,5
1348,1074,16,8,2,11,6,no,yes,2
1349,960,20,12,2,13,10,yes,no,1
1350,3801,35,1,48,15,22,no,no,5
1351,2594,24,8,6,21,12,no,no,1
1352,2619,23,24,14,17,22,no,no,5
1353,2693,19,28,2,15,18,no,no,5
1354,3737,36,1,20,23,16,no,no,1
1355,2047,24,8,10,23,26,no,no,5
1356,1026,21,28,14,11,8,no,yes,1
1357,4012,35,5,20,19,30,yes,no,4
1358,3582,38,1,16,19,22,no,no,5
1359,4279,37,3,16,15,24,no,no,5
1360,4005,34,1,40,19,24,no,no,4
1361,1122,24,12,14,13,8,no,yes,2
1362,2365,15,28,6,19,16,no,no,1
1363,2842,15,28,2,19,20,no,no,4
1364,3512,36,7,52,15,12,yes,no,2
1365,1669,19,20,14,21,8,no,no,2
1366,1514,19,28,6,19,10,no,no,2
1367,2526,19,20,6,21,26,no,no,5
1368,3958,30,1,32,21,18,no,no,4
1369,1767,24,12,2,23,4,no,no,2
1370,3508,31,1,36,19,24,yes,no,4
1371,2600,19,28,2,17,30,yes,no,5
1372,2983,19,8,14,23,16,no,no,2
1373,3714,36,7,56,17,18,no,no,4
1374,2769,19,12,10,17,28,no,no,5
1375,4026,36,3,60,23,22,no,no,5
1376,4004,39,5,52,19,22,yes,no,5
1377,4242,33,5,60,15,24,no,no,4
1378,1358,16,16,10,17,10,no,no,2
1379,4102,36,3,44,21,16,no,no,2
1380,1144,22,8,6,12,4,yes,no,2
1381,3420,38,7,56,19,26,yes,no,5
1382,3510,34,7,44,17,16,no,no,1
1383,2163,21,24,6,19,20,no,no,4
1384,1213,24,20,14,15,4,no,no,1
1385,633,21,28,2,12,10,no,yes,1
1386,3995,31,7,28,17,30,no,no,5
1387,3002,31,3,48,23,12,no,no,1
1388,1445,20,8,14,19,10,no,no,1
1389,2281,16,28,2,17,22,no,no,5
1390,3468,35,5,28,21,30,yes,no,4
1391,1044,24,24,2,13,4,yes,no,1
1392,714,21,12,6,13,8,no,yes,2
1393,3075,31,3,56,21,22,no,no,5
1394,515,22,12,6,11,10,no,yes,1
1395,1662,16,20,14,19,4,no,no,2
1396,4275,37,5,60,19,16,no,no,2
1397,1093,23,12,6,12,4,no,yes,1
1398,4152,37,1,28,15,14,yes,no,1
1399,4335,32,1,44,21,30,no,no,5
1400,3669,31,7,60,17,20,no,no,4
1401,921,16,20,14,12,4,no,yes,1
1402,3427,34,1,56,19,18,no,no,4
1403,2128,22,12,14,23,20,yes,no,5
1404,2940,15,8,2,15,18,yes,no,5
1405,2871,18,24,6,19,12,no,no,2
1406,1117,20,8,10,11,6,no,yes,1
1407,2919,18,20,6,21,22,no,no,4
1408,2258,19,16,14,21,24,no,no,5
1409,2743,21,24,14,19,18,no,no,4
1410,4069,32,7,24,15,26,no,no,4
1411,605,20,20,10,12,4,no,yes,1
1412,4334,35,5,32,21,26,no,no,4
1413,3429,30,1,24,15,12,no,no,1
1414,3214,30,1,28,23,30,no,no,5
1415,667,15,16,10,11,6,no,yes,2
1416,1785,18,24,2,23,4,no,no,1
1417,1577,18,20,2,19,4,no,no,2
1418,700,20,12,6,13,10,yes,no,1
1419,2834,19,8,2,17,26,no,no,5
1420,3720,39,1,52,21,20,yes,no,5
1421,4177,30,1,16,15,14,no,no,1
1422,741,20,28,2,13,6,no,yes,2
1423,3619,37,3,48,23,14,no,no,2
1424,1755,16,12,6,15,8,no,no,1
1425,714,22,8,10,11,4,no,yes,1
1426,1149,19,16,10,11,6,no,yes,2
1427,1030,19,12,2,13,10,no,yes,1
1428,751,23,16,6,11,10,no,yes,2
1429,670,17,16,2,12,10,no,yes,1
1430,3800,31,1,44,15,16,yes,no,1
1431,3337,34,3,40,21,12,no,no,2
1432,2716,21,24,2,21,22,yes,no,5
1433,1906,19,12,6,19,10,no,no,1
1434,587,21,12,10,11,10,no,yes,2
1435,3641,38,1,60,15,18,no,no,4
1436,2072,20,28,14,17,12,yes,no,2
1437,1846,21,16,14,17,10,no,no,1
1438,4187,32,7,56,23,22,no,no,5
1439,1577,21,28,6,17,10,no,no,2
1440,2274,18,8,6,15,14,no,no,1
1441,2701,17,20,6,21,14,no,no,1
1442,3170,30,3,20,23,22,no,no,5
1443,3111,36,3,32,15,24,no,no,5
1444,1395,20,12,14,23,10,no,no,2
1445,885,16,12,14,11,10,no,yes,2
1446,3436,33,1,36,17,18,yes,no,4
1447,1725,23,16,2,21,6,no,no,2
1448,1523,23,8,14,15,8,no,no,2
1449,2769,24,16,10,17,28,no,no,4
1450,3864,34,5,28,17,28,yes,no,5
1451,1110,21,8,14,12,10,no,yes,1
1452,631,22,8,6,11,10,no,yes,2
1453,4278,32,7,52,21,22,no,no,5
1454,3300,34,3,24,19,16,yes,no,1
1455,727,16,20,6,11,6,no,yes,1
1456,1445,19,8,6,21,10,no,no,1
1457,983,20,24,2,12,6,no,yes,2
1458,3866,32,3,24,23,16,no,no,2
1459,2101,24,20,2,15,16,no,no,2
1460,3881,30,7,28,19,22,no,no,4
1461,4328,34,7,56,23,20,yes,no,5
1462,608,24,8,6,11,10,yes,no,1
1463,3697,37,3,40,21,26,no,no,4
1464,2034,16,20,6,17,16,no,no,2
1465,1255,20,12,14,15,4,no,no,1
1466,2656,19,8,14,15,30,yes,no,5
1467,2478,20,12,10,23,16,no,no,2
1468,641,23,16,10,12,8,no,yes,2
1469,4210,37,1,24,19,30,no,no,4
1470,647,18,28,2,11,10,no,yes,1
1471,4173,37,5,28,17,22,no,no,4
1472,1183,24,24,14,12,4,no,yes,2
1473,965,24,16,2,12,8,no,yes,2
1474,1780,21,24,2,23,8,yes,no,1
1475,3047,33,1,16,17,30,no,no,4
1476,2699,24,8,14,17,28,no,no,4
1477,3744,32,1,24,15,30,yes,no,5
1478,2701,20,28,10,15,24,no,no,5
1479,1272,24,24,10,19,10,yes,no,2
1480,3279,34,5,20,17,24,no,no,4
1481,3173,31,3,52,15,16,no,no,2
1482,2232,21,8,14,19,24,yes,no,5
1483,4052,32,5,36,17,16,yes,no,2
1484,3244,32,7,24,17,28,yes,no,5
1485,1119,24,12,6,11,4,no,yes,2
1486,4311,35,1,44,21,22,no,no,5
1487,3317,35,5,24,21,16,no,no,1
1488,3592,38,1,48,23,24,yes,no,4
1489,622,16,8,10,11,4,no,yes,2
1490,2309,15,20,6,19,30,no,no,5
1491,3567,37,3,20,15,30,no,no,4
1492,562,20,24,10,12,10,no,yes,2
1493,1173,20,20,2,12,6,no,yes,1
1494,2467,18,8,2,21,22,no,no,4
1495,2431,15,20,2,15,18,no,no,5
1496,1581,15,28,14,19,10,no,no,2
1497,3606,36,3,36,19,20,no,no,5
1498,1270,16,12,10,21,8,no,no,2
1499,2252,20,8,14,21,18,yes,no,5
1500,2266,15,24,2,23,20,no,no,5
1501,1327,19,24,14,19,10,no,no,2
1502,2673,21,28,14,19,18,no,no,4
1503,4189,31,7,52,17,12,no,no,2
1504,2095,15,8,6,15,16,no,no,2
1505,3979,35,3,48,15,28,no,no,5
1506,1188,17,8,14,12,6,yes,no,1
1507,849,17,16,6,11,10,no,yes,1
1508,3105,37,3,24,17,30,no,no,5
1509,3193,36,3,52,17,30,no,no,4
1510,3660,32,3,40,19,26,yes,no,4
1511,727,22,12,10,11,6,no,yes,2
1512,712,24,12,6,11,4,yes,no,1
1513,1613,21,16,6,17,6,no,no,2
1514,2284,19,28,6,17,22,yes,no,5
1515,3148,38,5,48,17,22,yes,no,5
1516,610,20,16,14,12,6,no,yes,1
1517,805,19,24,6,11,8,no,yes,2
1518,727,22,24,6,11,4,no,yes,1
1519,2459,18,16,10,21,16,no,no,2
1520,2734,16,24,10,21,28,no,no,5
1521,1499,16,8,6,19,4,no,no,2
1522,2583,15,20,14,15,18,no,no,5
1523,1704,15,12,2,21,6,yes,no,2
1524,4292,34,7,48,19,24,yes,no,5
1525,782,16,24,14,11,4,no,yes,2
1526,864,22,12,2,13,10,yes,no,2
1527,2377,15,28,2,19,30,no,no,4
1528,4337,31,5,48,23,22,no,no,4
1529,2398,23,16,2,21,16,no,no,1
1530,2329,16,16,10,23,12,no,no,1
1531,3128,35,1,40,17,30,yes,no,5
1532,2386,16,12,6,15,28,no,no,5
1533,509,16,20,10,12,8,no,yes,2
1534,2769,18,8,2,15,16,no,no,2
1535,3863,31,5,40,21,22,no,no,4
1536,3715,31,7,44,15,28,no,no,5
1537,3651,38,5,36,17,24,no,no,4
1538,1674,20,12,6,23,6,no,no,2
1539,2584,23,16,14,15,20,yes,no,4
1540,1990,21,16,6,15,4,no,no,1
1541,799,20,24,2,11,8,no,yes,2
1542,2241,24,12,10,21,20,no,no,5
1543,4234,39,7,40,15,18,no,no,5
1544,2190,15,20,6,21,14,no,no,1
1545,4126,34,1,20,23,28,no,no,5
1546,4164,39,1,40,21,22,yes,no,4
1547,636,17,8,10,13,4,yes,no,2
1548,3893,36,1,36,17,14,no,no,2
1549,1608,19,12,10,17,4,yes,no,1
1550,1563,15,20,10,23,6,no,no,2
1551,1512,21,12,10,15,4,yes,no,2
1552,3080,36,7,32,19,24,yes,no,5
1553,837,20,8,2,13,8,no,yes,2
1554,4068,36,5,52,23,28,yes,no,4
1555,2902,20,24,2,19,18,no,no,4
1556,4044,38,1,28,19,24,yes,no,5
1557,1024,17,12,2,12,8,yes,no,2
1558,1924,15,28,14,17,10,yes,no,1
1559,2768,18,12,2,19,18,yes,no,5
1560,2983,17,16,2,23,14,no,no,1
1561,2721,24,20,6,19,28,no,no,5
1562,3858,36,1,32,15,22,no,no,4
1563,1855,20,24,2,23,8,no,no,2
1564,3564,33,1,24,19,26,yes,no,4
1565,3944,36,5,20,21,26,yes,no,5
1566,3568,33,1,40,15,24,yes,no,4
1567,3561,33,3,20,15,12,no,no,2
1568,3258,36,5,32,15,14,no,no,1
1569,3543,37,3,52,19,14,no,no,2
1570,3939,39,7,44,21,14,no,no,2
1571,3277,38,3,60,21,18,no,no,5
1572,2661,17,8,2,21,12,no,no,2
1573,1462,16,8,10,23,8,no,no,1
1574,2762,22,24,2,15,16,no,no,2
1575,4211,39,1,60,23,30,no,no,5
1576,2827,17,12,2,21,18,no,no,4
1577,2389,15,8,6,21,22,no,no,5
1578,2425,17,12,14,19,24,no,no,4
1579,1784,24,24,14,15,4,yes,no,2
1580,808,20,28,14,12,4,yes,no,1
1581,4239,38,1,16,15,24,no,no,4
1582,1010,15,12,6,13,8,no,yes,1
1583,573,16,20,6,13,8,no,yes,2
1584,3400,39,1,36,21,30,yes,no,5
1585,2344,15,28,14,23,26,yes,no,5
1586,933,15,8,2,13,8,no,yes,2
1587,714,21,20,6,11,8,no,yes,2
1588,3567,32,1,40,17,16,no,no,1
1589,1591,22,28,10,19,10,no,no,1
1590,918,23,8,14,13,6,no,yes,2
1591,3782,32,3,16,19,16,no,no,2
1592,2173,20,12,2,17,22,no,no,4
1593,3970,31,3,52,21,28,no,no,5
1594,2576,15,24,6,23,26,yes,no,5
1595,3619,39,3,56,21,30,no,no,4
1596,2232,15,20,10,15,26,yes,no,4
1597,2608,15,24,14,23,14,yes,no,1
1598,3786,34,3,16,19,20,no,no,4
1599,1469,17,20,10,15,6,no,no,2
1600,3303,33,1,24,15,22,no,no,4
1601,2180,23,12,10,15,18,yes,no,4
1602,2644,21,24,2,17,28,yes,no,4
1603,672,23,16,2,12,10,yes,no,1
1604,3678,33,3,44,17,18,no,no,5
1605,1544,19,12,14,21,4,yes,no,2
1606,821,18,28,14,12,8,no,yes,2
1607,925,20,28,6,13,4,no,yes,1
1608,4180,32,1,60,21,12,yes,no,1
1609,1089,22,16,14,12,10,no,yes,1
1610,1323,16,12,6,19,10,no,no,2
1611,2513,22,28,2,19,12,no,no,1
1612,2403,24,24,2,19,24,no,no,5
1613,3285,36,5,32,21,18,no,no,4
1614,1903,20,8,6,19,6,no,no,1
1615,2785,17,28,10,17,14,no,no,1
1616,3542,31,3,56,19,14,no,no,2
1617,1306,17,8,14,17,4,no,no,1
1618,4111,38,3,28,17,24,no,no,4
1619,1200,16,24,14,23,6,yes,no,2
1620,1658,24,28,14,15,4,no,no,2
1621,4229,30,3,56,21,22,no,no,5
1622,568,22,12,14,11,6,yes,no,2
1623,3273,35,7,24,23,24,no,no,4
1624,2143,21,12,6,15,12,no,no,1
1625,3934,39,3,28,21,28,no,no,5
1626,2320,19,28,14,17,22,yes,no,4
1627,2399,21,8,6,23,28,no,no,4
1628,3383,33,3,60,21,24,no,no,4
1629,3688,36,3,36,23,18,yes,no,4
1630,1117,22,12,10,11,4,no,yes,1
1631,3356,37,5,48,21,28,yes,no,5
1632,842,17,8,6,13,6,no,yes,2
1633,3297,39,5,44,23,18,no,no,5
1634,3272,36,3,52,21,12,yes,no,2
1635,878,15,12,10,13,10,no,yes,1
1636,4112,34,3,28,21,12,yes,no,2
1637,3245,31,7,44,21,20,no,no,5
1638,576,17,16,6,11,6,yes,no,1
1639,1690,22,24,6,17,6,no,no,1
1640,864,16,20,6,11,10,yes,no,2
1641,953,19,8,10,12,4,no,yes,1
1642,2041,24,24,2,21,18,no,no,5
1643,1438,24,8,6,19,4,no,no,1
1644,3019,39,3,52,19,28,no,no,5
1645,1276,21,8,14,23,4,yes,no,1
1646,1315,18,12,10,23,6,no,no,2
1647,2014,22,12,6,23,16,no,no,2
1648,2226,18,20,2,19,28,no,no,4
1649,1946,18,8,6,17,4,no,no,2
1650,4328,38,3,60,19,28,yes,no,5
1651,2890,17,24,6,23,16,no,no,1
1652,4114,38,7,60,19,28,no,no,4
1653,2118,20,24,14,17,28,no,no,5
1654,3427,32,3,36,21,16,no,no,1
1655,1028,20,24,6,12,6,yes,no,1
1656,2160,18,8,10,23,14,yes,no,1
1657,2303,20,12,6,23,24,no,no,5
1658,2766,20,20,6,15,14,no,no,1
1659,1263,22,24,14,23,10,no,no,2
1660,1746,18,8,10,17,8,no,no,1
1661,1463,21,8,14,23,6,no,no,2
1662,504,19,28,2,13,10,yes,no,2
1663,3333,30,1,28,15,24,no,no,5
1664,1621,20,20,6,15,10,no,no,2
1665,745,24,16,2,13,6,no,yes,2
1666,2540,23,8,10,17,28,yes,no,5
1667,675,17,20,2,12,10,no,yes,2
1668,2924,21,20,10,21,18,yes,no,4
1669,545,23,12,6,13,10,no,yes,1
1670,556,18,12,14,11,4,yes,no,1
1671,3881,35,1,36,19,20,no,no,5
1672,4347,33,1,44,19,18,no,no,5
1673,783,23,28,6,11,4,no,yes,1
1674,3541,35,1,36,17,16,no,no,2
1675,2790,20,12,6,15,18,no,no,5
1676,3293,31,1,16,17,28,no,no,5
1677,3944,31,7,60,21,30,yes,no,5
1678,1991,24,12,14,21,8,no,no,2
1679,1913,22,28,6,17,8,no,no,1
1680,500,20,16,10,11,8,yes,no,1
1681,1215,19,8,6,15,10,no,no,2
1682,4158,37,1,52,15,16,no,no,2
1683,3557,38,1,40,21,12,no,no,2
1684,4024,31,3,24,23,28,yes,no,4
1685,2509,22,8,6,17,20,no,no,4
1686,694,17,28,10,13,10,no,yes,1
1687,3835,37,5,48,21,20,no,no,5
1688,3068,33,7,40,21,14,yes,no,1
1689,2633,18,12,10,21,26,no,no,5
1690,796,16,8,2,12,10,yes,no,2
1691,2449,19,12,10,19,18,no,no,5
1692,1239,23,12,2,17,8,no,no,1
1693,1702,16,12,14,19,10,no,no,1
1694,1295,22,20,14,23,10,no,no,1
1695,722,24,12,10,13,8,no,yes,2
1696,3445,32,5,24,21,14,no,no,1
1697,4293,31,3,16,17,14,no,no,2
1698,800,22,24,14,11,8,yes,no,2
1699,3738,37,3,52,17,22,no,no,5
1700,3793,32,7,56,19,14,no,no,1
1701,3634,35,5,56,15,26,no,no,5
1702,2162,22,28,14,15,14,no,no,2
1703,3496,36,3,32,23,16,yes,no,1
1704,2276,15,24,2,21,14,yes,no,1
1705,898,20,20,14,11,10,no,yes,1
1706,2011,15,16,2,15,20,no,no,4
1707,3493,36,7,16,17,26,no,no,5
1708,2407,22,8,10,15,22,no,no,4
1709,2119,17,24,14,17,20,no,no,4
1710,3397,35,5,20,15,20,no,no,4
1711,4299,33,5,48,17,30,no,no,4
1712,1518,17,24,6,19,4,no,no,2
1713,2662,17,12,2,15,26,no,no,5
1714,3651,37,5,60,19,16,no,no,1
1715,3257,32,1,48,19,20,no,no,5
1716,1009,23,20,6,13,4,no,yes,1
1717,2148,23,8,6,17,18,yes,no,4
1718,1013,20,8,10,12,10,no,yes,2
1719,3463,30,5,52,19,18,no,no,5
1720,2756,24,28,6,19,18,yes,no,4
1721,1718,18,8,2,19,6,no,no,1
1722,3966,34,3,40,19,12,no,no,2
1723,3013,31,3,60,19,24,no,no,4
1724,2486,17,8,2,15,22,no,no,4
1725,2850,16,12,14,17,24,no,no,4
1726,2001,18,12,14,19,20,no,no,4
1727,555,15,8,2,12,6,no,yes,2
1728,1308,16,20,2,21,6,yes,no,1
1729,520,23,16,14,12,4,yes,no,2
1730,1139,16,24,2,13,4,no,yes,1
1731,1491,20,8,10,17,10,no,no,1
1732,2556,23,28,14,19,20,yes,no,5
1733,3314,31,1,32,21,22,no,no,5
1734,885,17,28,2,13,6,no,yes,2
1735,2164,15,28,6,23,24,yes,no,5
1736,4096,33,1,16,21,22,yes,no,4
1737,724,16,28,6,12,10,yes,no,2
1738,4275,36,3,36,19,12,no,no,1
1739,3969,36,3,40,15,28,no,no,4
1740,2169,18,12,10,21,18,no,no,5
1741,2828,22,8,2,23,28,yes,no,5
1742,523,18,8,6,12,4,no,yes,2
1743,3099,32,7,32,17,12,no,no,2
1744,1458,17,16,2,23,4,no,no,1
1745,2183,16,20,14,17,30,no,no,5
1746,2523,23,28,2,19,14,no,no,2
1747,880,21,20,14,12,4,yes,no,1
1748,4265,35,5,48,17,22,no,no,5
1749,1978,17,8,2,17,6,no,no,2
1750,2882,21,20,6,15,18,no,no,4
1751,935,22,12,14,11,8,no,yes,1
1752,2358,19,28,10,21,18,no,no,4
1753,3200,38,5,48,17,12,yes,no,1
1754,3654,37,7,36,15,18,no,no,5
1755,2181,18,20,14,19,18,no,no,5
1756,1416,16,8,6,23,4,yes,no,2
1757,3680,37,1,28,21,28,yes,no,4
1758,2389,17,24,6,23,20,no,no,4
1759,3349,36,1,24,17,26,no,no,5
1760,4169,37,1,16,15,20,no,no,4
1761,566,17,12,14,13,4,no,yes,1
1762,4077,32,5,60,17,20,no,no,4
1763,1979,19,28,2,15,6,no,no,2
1764,3509,33,5,32,23,16,no,no,1
1765,2646,17,20,2,17,14,no,no,2
1766,3795,34,1,60,15,22,no,no,4
1767,4107,35,1,28,19,20,no,no,5
1768,2760,18,20,10,19,26,yes,no,4
1769,713,18,8,2,12,8,no,yes,1
1770,1117,20,28,6,12,6,no,yes,2
1771,4034,31,3,24,21,12,no,no,1
1772,3985,39,3,32,17,20,no,no,5
1773,3996,39,7,36,17,30,yes,no,5
1774,2006,21,20,2,23,12,no,no,1
1775,3899,35,3,44,23,12,no,no,2
1776,4047,31,1,28,23,18,no,no,4
1777,4002,34,5,48,17,12,no,no,2
1778,2699,17,20,2,15,26,no,no,5
1779,913,19,28,2,11,8,no,yes,2
1780,943,20,12,10,11,8,no,yes,2
1781,2963,20,20,6,15,24,no,no,5
1782,650,19,24,14,11,6,no,yes,2
1783,1020,15,20,14,12,4,yes,no,1
1784,983,22,8,2,13,6,no,yes,1
1785,1477,19,8,2,19,4,no,no,2
1786,930,16,24,14,13,4,no,yes,1
1787,3342,30,5,56,23,30,no,no,5
1788,2095,17,12,2,17,16,no,no,2
1789,1918,21,16,6,17,4,no,no,1
1790,2189,20,24,10,23,14,no,no,2
1791,3915,33,1,44,19,24,no,no,5
1792,3598,30,1,24,15,16,no,no,1
1793,3634,34,3,24,23,26,no,no,5
1794,1177,16,28,2,11,6,no,yes,1
1795,1507,19,24,6,23,8,no,no,2
1796,2380,20,16,6,15,28,yes,no,5
1797,2292,19,16,10,23,22,yes,no,4
1798,2501,23,16,14,23,24,no,no,5
1799,3160,36,1,16,15,14,yes,no,2
1800,2923,20,28,2,23,30,no,no,4
1801,2539,24,8,6,19,16,no,no,2
1802,2729,19,8,6,21,28,no,no,4
1803,2127,19,16,6,19,28,no,no,4
1804,2139,15,8,10,19,14,no,no,1
1805,1621,24,12,6,15,10,no,no,1
1806,3811,33,5,40,23,18,no,no,4
1807,636,22,24,14,13,8,yes,no,2
1808,1034,20,8,10,12,8,no,yes,2
1809,2137,18,24,2,21,18,no,no,5
1810,4095,35,3,20,17,14,no,no,2
1811,830,21,16,14,11,8,no,yes,2
1812,3905,35,1,56,19,24,no,no,5
1813,4320,37,5,32,19,16,yes,no,2
1814,4335,37,3,16,19,18,no,no,5
1815,2773,19,16,10,21,16,no,no,1
1816,3847,32,1,60,17,20,no,no,4
1817,3348,39,5,44,21,14,yes,no,2
1818,2465,19,16,6,19,30,no,no,5
1819,3968,39,7,44,15,26,yes,no,4
1820,715,22,28,2,11,10,no,yes,2
1821,3942,35,3,36,17,18,no,no,4
1822,3911,32,3,48,21,24,no,no,5
1823,2920,20,12,6,21,12,yes,no,1
1824,2810,15,8,14,17,20,no,no,4
1825,2057,24,16,10,23,14,no,no,1
1826,1916,18,8,14,21,8,yes,no,2
1827,3205,38,1,48,15,12,no,no,1
1828,1704,23,12,10,17,6,yes,no,2
1829,725,20,16,2,11,8,no,yes,2
1830,3516,36,1,56,19,12,yes,no,2
1831,2079,24,12,10,17,28,no,no,5
1832,1785,22,20,14,19,6,no,no,2
1833,3400,39,3,52,19,26,yes,no,5
1834,3894,32,7,56,23,28,no,no,4
1835,943,16,16,14,13,6,no,yes,2
1836,4096,30,5,56,15,26,yes,no,5
1837,1323,17,28,14,21,8,no,no,1
1838,1801,24,12,6,19,4,no,no,2
1839,1750,23,28,10,19,8,no,no,2
1840,3698,38,1,32,21,30,no,no,5
1841,968,19,20,2,13,4,yes,no,1
1842,3199,32,7,40,19,18,no,no,5
1843,4106,35,3,48,23,26,no,no,5
1844,3068,38,5,28,23,30,yes,no,5
1845,2103,16,8,10,15,16,no,no,2
1846,3750,37,5,56,17,24,no,no,4
1847,4208,39,1,44,23,18,yes,no,4
1848,1800,19,28,10,21,10,yes,no,1
1849,3054,33,5,56,15,30,no,no,4
1850,3194,33,5,60,17,12,no,no,1
1851,3627,33,3,44,15,28,no,no,4
1852,2249,19,12,14,21,18,no,no,5
1853,2195,15,20,2,23,22,no,no,5
1854,2866,15,12,2,21,26,no,no,4
1855,3675,34,1,48,21,26,no,no,5
1856,3527,38,3,60,21,20,no,no,4
1857,1513,22,8,10,15,10,no,no,2
1858,778,24,20,6,11,6,no,yes,2
1859,1524,17,28,10,17,6,yes,no,2
1860,606,18,16,10,12,10,no,yes,2
1861,1520,18,8,2,23,6,yes,no,1
1862,4348,35,1,52,15,12,yes,no,2
1863,929,24,16,10,12,8,no,yes,2
1864,3168,39,1,60,19,24,yes,no,4
1865,1435,19,8,6,21,6,no,no,1
1866,3607,38,1,32,17,26,no,no,5
1867,1000,20,28,2,12,6,yes,no,1
1868,2186,24,24,10,17,22,no,no,4
1869,2067,21,24,2,19,30,no,no,5
1870,2448,18,28,2,19,18,yes,no,4
1871,1605,20,20,14,23,6,no,no,2
1872,2223,21,20,6,15,28,no,no,4
1873,2171,16,12,6,17,20,no,no,5
1874,4191,39,1,60,15,16,no,no,2
1875,1693,22,12,6,19,4,no,no,2
1876,2835,16,8,10,21,24,no,no,4
1877,528,17,24,10,12,10,yes,no,2
1878,2501,18,16,10,21,14,no,no,1
1879,3002,32,7,16,17,18,no,no,4
1880,2349,22,20,10,21,26,no,no,4
1881,4187,32,5,52,19,20,no,no,4
1882,1459,20,12,6,17,4,no,no,2
1883,2579,22,12,10,15,28,no,no,4
1884,2074,22,24,2,21,22,no,no,5
1885,690,17,16,10,12,6,no,yes,2
1886,1412,22,12,14,23,6,yes,no,1
1887,2286,17,16,10,23,24,no,no,4
1888,1663,23,16,14,17,8,no,no,2
1889,926,17,24,14,13,8,no,yes,2
1890,4167,32,1,28,19,24,no,no,5
1891,613,22,8,10,13,4,no,yes,2
1892,3922,33,3,48,15,28,no,no,4
1893,4286,36,7,32,15,16,no,no,1
1894,1520,16,28,6,19,8,yes,no,2
1895,1225,24,24,10,17,8,no,no,1
1896,3433,38,3,32,17,12,no,no,2
1897,1692,16,28,6,19,8,yes,no,1
1898,1078,24,28,10,13,4,no,yes,2
1899,1096,16,24,14,12,10,yes,no,1
1900,3061,30,3,16,21,30,no,no,4
1901,4113,31,7,24,21,20,no,no,4
1902,3712,33,3,16,17,16,yes,no,2
1903,2898,19,28,6,23,26,no,no,5
1904,4001,33,7,40,21,22,no,no,4
1905,3332,38,3,56,19,16,yes,no,2
1906,2822,18,16,6,23,14,no,no,1
1907,4303,38,5,44,21,30,no,no,5
1908,2587,20,20,10,21,22,no,no,4
1909,1073,24,16,10,12,4,no,yes,2
1910,2112,17,20,10,15,18,yes,no,4
1911,2867,16,20,10,23,16,no,no,1
1912,1275,22,28,14,21,4,no,no,2
1913,581,22,24,10,12,6,no,yes,1
1914,1425,18,16,6,19,10,no,no,1
1915,3909,32,5,52,17,24,no,no,5
1916,3879,39,1,44,17,16,no,no,2
1917,2557,15,8,2,17,26,no,no,4
1918,1867,15,16,6,19,10,no,no,1
1919,2451,20,24,14,15,14,no,no,2
1920,1418,22,12,10,23,8,no,no,1
1921,638,20,8,2,13,6,no,yes,1
1922,2821,21,8,10,19,26,no,no,4
1923,3529,38,3,52,17,18,no,no,5
1924,3711,34,3,40,19,12,no,no,2
